ミエ,見え,625,625,268,-6.3357
ミエル,見える,619,619,471,-6.1290
ミエロ,見えろ,623,623,471,-6.1048
ミガク,磨く,679,679,379,-7.9114
ミガケ,磨け,685,685,379,-7.9132
ミジカイ,短い,19,19,471,-7.3786
ミジカウ,短う,31,31,471,-6.8855
ミジカカレ,短かれ,29,29,471,-6.8751
ミジカキ,短き,21,21,471,-6.8754
ミジカク,短く,35,35,471,-6.9633
ミジカシ,短し,23,23,471,-6.8835
ミジケエ,短え,19,19,471,-7.3786
ミズカラ,自ら,1314,1314,252,-6.5696
ミセ,見せ,625,625,258,-6.7817
ミセル,見せる,619,619,438,-7.0244
ミセロ,見せろ,623,623,438,-7.0002
ミタ,見た,625,435,17,-7.9126
ミタイ,みたい,1311,1311,66,-2.8176
ミタシ,満たし,735,735,481,-7.1540
ミタス,満たす,731,731,481,-6.8980
ミタセ,満たせ,734,734,481,-6.8906
ミチビキ,導き,689,689,481,-7.3840
ミチビク,導く,679,679,481,-7.3421
ミチビケ,導け,685,685,481,-7.3439
ミチユク,道行く,711,711,290,-6.2239
ミツケ,見つけ,625,625,276,-7.0521
ミツケル,見つける,619,619,438,-7.3218
ミツケロ,見つけろ,623,623,438,-7.2976
ミテ,見て,625,307,17,-7.1194
ミトメ,認め,625,625,52,-6.9893
ミトメル,認める,619,619,481,-6.9606
ミトメロ,認めろ,623,623,481,-6.9363
ミナオス,見直す,731,731,481,-7.9031
ミナオセ,見直せ,734,734,481,-7.8957
ミナサン,みなさん,1306,1306,17,-7.0663
ミナシ,みなし,735,735,390,-7.8924
ミナス,みなす,731,731,481,-7.7618
ミナセ,みなせ,734,734,481,-7.7543
ミル,見る,619,619,481,-4.8014
ミル,みる,919,919,471,-5.2355
ミル,みる,619,619,471,-6.8784
ミル,観る,619,619,438,-7.2781
ミレル,見れる,619,619,244,-7.7384
ミレロ,見れろ,623,623,244,-7.7142
ミロ,見ろ,623,623,481,-4.7772
ミロ,みろ,926,926,17,-4.9619
ミロ,みろ,623,623,471,-6.8542
ミロ,観ろ,623,623,438,-7.2538
ミンシュトウ,民主党,1292,1292,125,-7.2696
ミンナ,みんな,1306,1306,17,-5.3741
